id,name,region,category,lat,lng,has_image,image_source,image_url,image_thumbnail,image_page,image_title,image_verified,image_verification_score,image_verification_max,image_rejected_count,image_was_new,image_reject_reasons,v1_license,v2_metadata,v3_safe,v4_gps,v5_vision
c221,Wohnmobilstellplatz · Vestre Porsangerveien,Porsanger,camper_motorhome,70.62793,25.33273,False,,,,,,False,0,5,0,False,,,,,,
c222,Wohnmobilstellplatz · Langnesveien,Tana,camper_motorhome,70.49839,28.3612,False,,,,,,False,0,5,0,False,,,,,,
c223,Wohnmobilstellplatz · Golhaugveien,Stavanger,camper_motorhome,59.05305,5.67619,False,,,,,,False,0,5,0,False,,,,,,
c224,Wohnmobilstellplatz · Strandveien,Farsund,camper_motorhome,58.1007,6.58282,False,,,,,,False,0,5,0,False,,,,,,
c225,Wohnmobilstellplatz · Ryfylkevegen,Hjelmeland,camper_motorhome,59.23224,6.1636,False,,,,,,False,0,5,0,False,,,,,,
c226,Wohnmobilstellplatz · Ytstebrødveien,Eigersund,camper_motorhome,58.45447,5.90788,False,,,,,,False,0,5,0,False,,,,,,
c227,Wohnmobilstellplatz · Nedstrandsvegen,Tysvær,camper_motorhome,59.35497,5.66122,False,,,,,,False,0,5,0,False,,,,,,
c228,Wohnmobilstellplatz · Sirdalsveien,Sirdal,camper_motorhome,58.91511,6.88642,False,,,,,,False,0,5,0,False,,,,,,
c229,Wohnmobilstellplatz · Ryfylkevegen,Strand,camper_motorhome,58.91083,6.0776,False,,,,,,False,0,5,0,False,,,,,,
c230,Wohnmobilstellplatz · Ryfylkevegen,Strand,camper_motorhome,59.06142,5.91013,False,,,,,,False,0,5,0,False,,,,,,
c231,Wohnmobilstellplatz · Årossanden,Kristiansand,camper_motorhome,58.07477,7.8235,False,,,,,,False,0,5,0,False,,,,,,
c232,Wohnmobilstellplatz · Svemmelandsveien,Kristiansand,camper_motorhome,58.13869,7.67265,False,,,,,,False,0,5,0,False,,,,,,
c233,Wohnmobilstellplatz · Nordsjøvegen,Klepp,camper_motorhome,58.75304,5.51125,False,,,,,,False,0,5,0,False,,,,,,
c234,Wohnmobilstellplatz · Nordsjøvegen,Klepp,camper_motorhome,58.78749,5.55232,False,,,,,,False,0,5,0,False,,,,,,
c235,Wohnmobilstellplatz · Søndre Vøra,Sandefjord,camper_motorhome,59.07085,10.26026,False,,,,,,False,0,5,0,False,,,,,,
c236,Wohnmobilstellplatz · Søsterdalen,Tvedestrand,camper_motorhome,58.62671,8.92459,False,,,,,,False,0,5,0,False,,,,,,
c237,Wohnmobilstellplatz · Streterestranda,Larvik,camper_motorhome,58.98559,9.97335,False,,,,,,False,0,5,0,False,,,,,,
c238,Wohnmobilstellplatz · Anvikveien,Larvik,camper_motorhome,58.97817,9.96101,False,,,,,,False,0,5,0,False,,,,,,
c239,Wohnmobilstellplatz · Hummerbakkveien,Larvik,camper_motorhome,58.98342,9.96528,False,,,,,,False,0,5,0,False,,,,,,
c240,Wohnmobilstellplatz · Elveveien,Larvik,camper_motorhome,59.05015,10.06058,False,,,,,,False,0,5,0,False,,,,,,
c241,Wohnmobilstellplatz · Nordgardseterveien,Larvik,camper_motorhome,59.30037,9.8255,False,,,,,,False,0,5,0,False,,,,,,
c243,Wohnmobilstellplatz · Vesterøyveien,Sandefjord,camper_motorhome,59.07837,10.2628,False,,,,,,False,0,5,0,False,,,,,,
c244,Wohnmobilstellplatz · Storesand,Råde,camper_motorhome,59.31099,10.73853,False,,,,,,False,0,5,0,False,,,,,,
c245,Wohnmobilstellplatz · Kvinnhovden,Kvam herad,camper_motorhome,60.37502,5.99884,False,,,,,,False,0,5,0,False,,,,,,
c246,Wohnmobilstellplatz · Kvamskogen,Kvam herad,camper_motorhome,60.3736,6.01184,False,,,,,,False,0,5,0,False,,,,,,
c247,Wohnmobilstellplatz · Alhovden,Kvam herad,camper_motorhome,60.37286,6.00855,False,,,,,,False,0,5,0,False,,,,,,
c248,Wohnmobilstellplatz · Treaskjæret,Sauda,camper_motorhome,59.64394,6.33913,False,,,,,,False,0,5,0,False,,,,,,
c249,Wohnmobilstellplatz · Skogtunvegen,Øygarden,camper_motorhome,60.32223,5.00969,False,,,,,,False,0,5,0,False,,,,,,
c250,Geiranger Camping,Stranda,camper_camping,62.09913,7.20298,False,,,,,,False,0,5,0,False,,,,,,
c251,Berlevåg Motell & Camping,Berlevåg,camper_camping,70.85684,29.09929,False,,,,,,False,0,5,0,False,,,,,,
c252,Hytte Camp Nordkapp - former Nordkapp Caravan og Camping,Nordkapp,camper_camping,71.0959,25.79255,False,,,,,,False,0,5,0,False,,,,,,
c253,Tana Familiecamping,Tana,camper_camping,70.16687,28.22728,False,,,,,,False,0,5,0,False,,,,,,
c254,Namsos camping,Namsos,camper_camping,64.47477,11.57904,False,,,,,,False,0,5,0,False,,,,,,
c255,Odden Camping,Evje og Hornnes,camper_camping,58.58565,7.79472,False,,,,,,False,0,5,0,False,,,,,,
c256,Russenes Camping,Porsanger,camper_camping,70.47824,25.06671,False,,,,,,False,0,5,0,False,,,,,,
c257,Nordkapp Camping,Nordkapp,camper_camping,71.02745,25.88978,False,,,,,,False,0,5,0,False,,,,,,
c258,Justøyfamiliens Bibelcamping,Lillesand,camper_camping,58.21475,8.38385,False,,,,,,False,0,5,0,False,,,,,,
c259,Bortelid Camping,Åseral,camper_camping,58.80715,7.48398,False,,,,,,False,0,5,0,False,,,,,,
c260,Granvin Hytter & Camping,Voss,camper_camping,60.55455,6.73104,False,,,,,,False,0,5,0,False,,,,,,
c261,Solvang Camping,Fjord,camper_camping,62.19563,7.14038,False,,,,,,False,0,5,0,False,,,,,,
c262,Koppang Camping & Hytteutleie,Stor-Elvdal,camper_camping,61.57188,11.0171,False,,,,,,False,0,5,0,False,,,,,,
c263,Fredvang Strand og Skjærgårdscamping,Flakstad,camper_camping,68.09879,13.16406,False,,,,,,False,0,5,0,False,,,,,,
c264,ab 1.5. Lomsesanden Familiecamping,Farsund,camper_camping,58.06721,6.79744,False,,,,,,False,0,5,0,False,,,,,,
c265,Longerak Hyttesenter og Camping,Bygland,camper_camping,58.74458,7.84393,False,,,,,,False,0,5,0,False,,,,,,
c266,"Bie Apartment & Feriesenter, Top Camp",Grimstad,camper_camping,58.35057,8.59548,False,,,,,,False,0,5,0,False,,,,,,
c267,Nedre Strand Hytteutleie og Familicamping,Kviteseid,camper_camping,59.32497,8.49189,False,,,,,,False,0,5,0,False,,,,,,
c268,Langeby,Sandefjord,camper_camping,59.07908,10.26223,False,,,,,,False,0,5,1,False,Langeby: L1: Unknown or restricted license: ,,,,,
c269,Top Camp Sjøsanden Feriepark,Lindesnes,camper_camping,58.02,7.4426,False,,,,,,False,0,5,5,False,"Mandal sjosanden 2020.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Aspholmen, Mandal.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Risøbank (vei), Mandal (2).jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
c270,Svindland Camping,Kvinesdal,camper_camping,58.27909,6.79717,False,,,,,,False,0,5,0,False,,,,,,
c271,Sandnes Camping Mandal,Lindesnes,camper_camping,58.04357,7.49702,False,,,,,,False,0,5,0,False,,,,,,
c272,Åros Feriesenter,Kristiansand,camper_camping,58.07525,7.82303,False,,,,,,False,0,5,0,False,,,,,,
c273,Sageneset Feriesenter,Sirdal,camper_camping,58.88811,6.86973,False,,,,,,False,0,5,0,False,,,,,,
c274,Tingsaker Familiecamping,Lillesand,camper_camping,58.25639,8.39132,False,,,,,,False,0,5,0,False,,,,,,
c275,Flåm Camping og Hostel,Aurland,camper_camping,60.86296,7.10728,False,,,,,,False,0,5,0,False,,,,,,
c276,Kinsarvik Camping,Ullensvang,camper_camping,60.37441,6.71851,False,,,,,,False,0,5,0,False,,,,,,
c277,Ringøy Camping,Ullensvang,camper_camping,60.44151,6.77873,False,,,,,,False,0,5,0,False,,,,,,
c278,Sukken Camping,Marker,camper_camping,59.51383,11.66648,False,,,,,,False,0,5,0,False,,,,,,
c279,Ekeberg Camping,Oslo,camper_camping,59.89825,10.77148,False,,,,,,False,0,5,0,False,,,,,,
c280,Tomm Murstad Sjøleir,Asker,camper_camping,59.85155,10.55752,False,,,,,,False,0,5,0,False,,,,,,
c281,Jostedal Camping,Luster,camper_camping,61.63127,7.26703,False,,,,,,False,0,5,0,False,,,,,,
c282,Lyngmo Ungdomssenter og Camping,Luster,camper_camping,61.30763,7.21506,False,,,,,,False,0,5,0,False,,,,,,
c283,Geirangerfjorden Feriesenter,Stranda,camper_camping,62.11496,7.18432,False,,,,,,False,0,5,0,False,,,,,,
c284,Atlanten Motell og Camping,Kristiansund,camper_camping,63.12562,7.73731,False,,,,,,False,0,5,0,False,,,,,,
c285,Skogly Camping,Hustadvika,camper_camping,62.90408,7.3593,False,,,,,,False,0,5,0,False,,,,,,
c286,Blåhammer Camping,Hustadvika,camper_camping,62.90009,6.94894,False,,,,,,False,0,5,0,False,,,,,,
c287,Guldbergaunet Sommerhotell & Camping,Steinkjer,camper_camping,64.02278,11.5063,False,,,,,,False,0,5,0,False,,,,,,
c288,Sandnessjøen Camping,Alstahaug,camper_camping,65.95418,12.4598,False,,,,,,False,0,5,0,False,,,,,,
c289,Kvisterø Fjordcamping,Nærøysund,camper_camping,64.82561,11.58632,False,,,,,,False,0,5,0,False,,,,,,
c290,Polar Camp,Rødøy,camper_camping,66.50985,13.21756,False,,,,,,False,0,5,0,False,,,,,,
c291,Yttervik Camping,Rana,camper_camping,66.23306,13.88845,False,,,,,,False,0,5,0,False,,,,,,
c292,Moskenes Camping,Moskenes,camper_camping,67.90072,13.0527,False,,,,,,False,0,5,0,False,,,,,,
c293,Brustranda Fjordcamping,Vestvågøy,camper_camping,68.20388,13.88492,False,,,,,,False,0,5,0,False,,,,,,
c294,Rystad Lofoten camping,Vågan,camper_camping,68.27777,14.3032,False,,,,,,False,0,5,0,False,,,,,,
c295,Hatteng Grillbar & Camping,Storfjord,camper_camping,69.26621,19.96367,False,,,,,,False,0,5,3,False,"Storfjord kirke 02.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Storfjord kirke 01.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Camping area of Hatteng Grillbar & Camping in Hatteng, Storfjord, Troms og Finnmark, Norway, 2022 August.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
c296,Æra,Tromsø,camper_camping,69.77731,19.3803,False,,,,,,False,0,5,0,False,,,,,,
c297,Hytte Camp Nordkapp,Nordkapp,camper_camping,71.09345,25.78518,False,,,,,,False,0,5,0,False,,,,,,
c298,Alta River Camping,Alta,camper_camping,69.92947,23.2618,False,,,,,,False,0,5,0,False,,,,,,
c299,Tana Hotel og Camping,Tana,camper_camping,70.19941,28.19343,False,,,,,,False,0,5,0,False,,,,,,
c300,BaseCamp NorthCape,Nordkapp,camper_camping,71.10775,25.81095,False,,,,,,False,0,5,0,False,,,,,,
c301,Ifjord Camping & Cafe,Lebesby,camper_camping,70.46023,27.10834,False,,,,,,False,0,5,0,False,,,,,,
c302,Sandvik gjestegård,Vefsn,camper_camping,65.94099,13.40414,False,,,,,,False,0,5,0,False,,,,,,
c303,Elvmøthei Fjellgård,Rana,camper_camping,66.44683,15.13071,False,,,,,,False,0,5,0,False,,,,,,
c304,Repparfjord Camping og Misjonssenter,Hammerfest,camper_camping,70.44754,24.38966,False,,,,,,False,0,5,0,False,,,,,,
c305,Lofoten Beach Camp,Flakstad,camper_camping,68.10378,13.29315,False,,,,,,False,0,5,0,False,,,,,,
c306,Støylen Camping,Bygland,camper_camping,58.93208,7.69758,False,,,,,,False,0,5,0,False,,,,,,
c307,Tallaksbru Camping,Vinje,camper_camping,59.73408,7.55118,False,,,,,,False,0,5,0,False,,,,,,
c308,Velemoen Camping,Vinje,camper_camping,59.73268,7.61267,False,,,,,,False,0,5,0,False,,,,,,
c309,Åpta Camping og Misjonssenter,Farsund,camper_camping,58.18659,6.79549,False,,,,,,False,0,5,0,False,,,,,,
c310,Isterfossen Camp & fritid,Engerdal,camper_camping,61.90835,11.78384,False,,,,,,False,0,5,0,False,,,,,,
c311,Osensjøen Camping,Åmot,camper_camping,61.30099,11.79018,False,,,,,,False,0,5,0,False,,,,,,
c312,Trollstigen Camping & Gjestegård,Rauma,camper_camping,62.49907,7.67111,False,,,,,,False,0,5,0,False,,,,,,
c313,Vennesund Camping,Sømna,camper_camping,65.21512,12.04449,False,,,,,,False,0,5,0,False,,,,,,
c314,Torghatten Camping,Brønnøy,camper_camping,65.39346,12.09955,False,,,,,,False,0,5,0,False,,,,,,
c315,Storli Camping,Rana,camper_camping,66.40204,14.42421,False,,,,,,False,0,5,0,False,,,,,,
c316,Sandsletta Camping,Vågan,camper_camping,68.33516,14.4971,False,,,,,,False,0,5,0,False,,,,,,
c317,Brennfjell camping,Storfjord,camper_camping,69.32271,20.36101,False,,,,,,False,0,5,0,False,,,,,,
c318,Lyngvær Lofoten Bobilcamping,Vågan,camper_camping,68.22428,14.21586,False,,,,,,False,0,5,0,False,,,,,,
c319,Camp Lyngdal,Lyngdal,camper_camping,58.13455,7.03686,False,,,,,,False,0,5,0,False,,,,,,
c320,Bornes Camping,Vennesla,camper_camping,58.41729,7.7799,False,,,,,,False,0,5,5,False,Hægeland stasjon.jpg: L1: Unknown or restricted license: cc by-sa 3.0; Informasjonsskilt- Sykkelvei 3 og Setesdalsbanens trasé.jpg: L2: No metadata match found; Hægeland Station - 55176456325.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
c321,KVS Camping,Lyngdal,camper_camping,58.12309,7.04955,False,,,,,,False,0,5,1,False,Rosfjorden.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
c322,Lyngdal Campingpark,Lyngdal,camper_camping,58.12859,7.06397,False,,,,,,False,0,5,0,False,,,,,,
c323,Kvåsfossen Camping,Lyngdal,camper_camping,58.26207,7.19552,False,,,,,,False,0,5,0,False,,,,,,
c324,VillmarksCamp Mjåland Gård,Lindesnes,camper_camping,58.23554,7.51145,False,,,,,,False,0,5,0,False,,,,,,
c325,Lindesnes Camping og Hytteutleie,Lindesnes,camper_camping,57.9958,7.08986,False,,,,,,False,0,5,0,False,,,,,,
c326,Solstrand Camping,Lindesnes,camper_camping,58.0553,7.28369,False,,,,,,False,0,5,0,False,,,,,,
c327,Bjønndalen Camp,Vennesla,camper_camping,58.31473,7.88111,False,,,,,,False,0,5,0,False,,,,,,
c328,Flateland Camping,Valle,camper_camping,59.24171,7.47395,False,,,,,,False,0,5,0,False,,,,,,
c329,Byklestøylane Camping,Bykle,camper_camping,59.38948,7.39293,False,,,,,,False,0,5,0,False,,,,,,
c330,Evjetun Leirsted,Evje og Hornnes,camper_camping,58.60534,7.82288,False,,,,,,False,0,5,0,False,,,,,,
c331,Nidelv Brygge og Camping,Arendal,camper_camping,58.42775,8.72957,False,,,,,,False,0,5,0,False,,,,,,
c332,Sjøbakken Camping,Sandefjord,camper_camping,59.08634,10.26041,False,,,,,,False,0,5,0,False,,,,,,
c333,Morvigsanden Camping,Grimstad,camper_camping,58.31458,8.5435,False,,,,,,False,0,5,0,False,,,,,,
c334,Lovisenberg Familiecamping,Kragerø,camper_camping,58.90263,9.41288,False,,,,,,False,0,5,0,False,,,,,,
c335,Gjeving Marina Camping,Tvedestrand,camper_camping,58.65017,9.11971,False,,,,,,False,0,5,0,False,,,,,,
c336,Løyne Camping og Hytteutleie,Kviteseid,camper_camping,59.27595,8.52239,False,,,,,,False,0,5,0,False,,,,,,
c337,Omnes Camping og Hytter,Froland,camper_camping,58.62393,8.36628,False,,,,,,False,0,5,0,False,,,,,,
c338,Saga camping,Nissedal,camper_camping,59.01423,8.52117,False,,,,,,False,0,5,0,False,,,,,,
c339,Vik Camping,Nissedal,camper_camping,59.18792,8.51277,False,,,,,,False,0,5,0,False,,,,,,
c340,Kyrkjeneset Camping,Nissedal,camper_camping,59.16351,8.49942,False,,,,,,False,0,5,0,False,,,,,,
c341,Moen Camping,Risør,camper_camping,58.72628,9.06812,False,,,,,,False,0,5,0,False,,,,,,
c342,Solplassen og Rakke Camping,Larvik,camper_camping,58.98439,10.03011,False,,,,,,False,0,5,0,False,,,,,,
c343,Teksten Barnas Camping,Midt-Telemark,camper_camping,59.3831,9.18228,False,,,,,,False,0,5,0,False,,,,,,
c344,Sjøverstø Feriested,Arendal,camper_camping,58.54305,8.93788,False,,,,,,False,0,5,0,False,,,,,,
c345,Canvas Hove,Arendal,camper_camping,58.43724,8.82988,False,,,,,,False,0,5,0,False,,,,,,
c346,Kragerøfjorden Camping,Kragerø,camper_camping,58.84195,9.34892,False,,,,,,False,0,5,0,False,,,,,,
c347,Skottevik Feriesenter,Lillesand,camper_camping,58.12563,8.23065,False,,,,,,False,0,5,4,False,Høge Nipe.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Ramsøya.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Krygle.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
c348,Flatlandsmo Camping,Voss,camper_camping,60.59427,6.58111,False,,,,,,False,0,5,0,False,,,,,,
c349,Seim Camping Granvin,Voss,camper_camping,60.56959,6.68977,False,,,,,,False,0,5,0,False,,,,,,
c350,Trolltunga Camping,Ullensvang,camper_camping,60.05351,6.54418,False,,,,,,False,0,5,0,False,,,,,,
c351,Lunde Camping,Aurland,camper_camping,60.8999,7.20583,False,,,,,,False,0,5,0,False,,,,,,
c352,Reception;Vang Camping,Aurland,camper_camping,60.87149,6.82921,False,,,,,,False,0,5,0,False,,,,,,
c353,Resepsjon;Gudvangen Camping,Aurland,camper_camping,60.87399,6.83006,False,,,,,,False,0,5,0,False,,,,,,
c354,Hemre Camping,Aurland,camper_camping,60.86098,6.8048,False,,,,,,False,0,5,0,False,,,,,,
c355,Groven Camping og Hyttegrend,Vinje,camper_camping,59.57257,7.99205,False,,,,,,False,0,5,0,False,,,,,,
c356,Sæbø Camping,Eidfjord,camper_camping,60.42579,7.12168,False,,,,,,False,0,5,0,False,,,,,,
c357,Garen Camping,Eidfjord,camper_camping,60.41063,7.28569,False,,,,,,False,0,5,0,False,,,,,,
c358,Måbødalen Camping og Hyttesenter,Eidfjord,camper_camping,60.42298,7.13932,False,,,,,,False,0,5,0,False,,,,,,
c359,Kjærtveit Camping,Eidfjord,camper_camping,60.46907,7.0723,False,,,,,,False,0,5,0,False,,,,,,
c360,Finnasteinflåten Camping,Eidfjord,camper_camping,60.41631,7.14967,False,,,,,,False,0,5,0,False,,,,,,
c361,Myklatun Camping,Eidfjord,camper_camping,60.42504,7.11698,False,,,,,,False,0,5,0,False,,,,,,
c362,Ulvik Camping,Ulvik,camper_camping,60.56512,6.90798,False,,,,,,False,0,5,0,False,,,,,,
c363,Lofthus Camping,Ullensvang,camper_camping,60.33618,6.65659,False,,,,,,False,0,5,0,False,,,,,,
c364,Lothe Camping og Badeplass - Closed,Ullensvang,camper_camping,60.42727,6.54861,False,,,,,,False,0,5,0,False,,,,,,
c365,Nord Steinby Kro og Camping,Aurskog-Høland,camper_camping,59.74633,11.81217,False,,,,,,False,0,5,0,False,,,,,,
c366,Frognerstrand Camping AS,Nes,camper_camping,60.16839,11.50911,False,,,,,,False,0,5,0,False,,,,,,
c367,Montebello Camping og Turistsenter,Eidskog,camper_camping,59.93242,12.22986,False,,,,,,False,0,5,0,False,,,,,,
c368,Morokulien Camping,Eidskog,camper_camping,59.93238,12.24038,False,,,,,,False,0,5,0,False,,,,,,
c369,Ramton Camping,Asker,camper_camping,59.74069,10.50927,False,,,,,,False,0,5,0,False,,,,,,
c370,Solbergstøa camping og hytter,Asker,camper_camping,59.59472,10.61624,False,,,,,,False,0,5,0,False,,,,,,
c371,Sjøstrand Camping,Kongsvinger,camper_camping,60.10112,12.05921,False,,,,,,False,0,5,0,False,,,,,,
c372,Sigernessjøen Familiecamping,Kongsvinger,camper_camping,60.11836,12.05345,False,,,,,,False,0,5,0,False,,,,,,
c373,Olberg Camping,Indre Østfold,camper_camping,59.68889,11.29252,False,,,,,,False,0,5,0,False,,,,,,
c374,Nes Camping,Moss,camper_camping,59.48213,10.64115,False,,,,,,False,0,5,1,False,USS Gerald R. Ford at Jeløya.jpg: L1: Unknown or restricted license: cc by-sa 4.0,,,,,
c375,Vestby Hyttepark,Vestby,camper_camping,59.62872,10.73251,False,,,,,,False,0,5,0,False,,,,,,
c376,Finnskogen Kro og Motell,Grue,camper_camping,60.41762,12.40107,False,,,,,,False,0,5,0,False,,,,,,
c377,Sanngrund Servering og Overnatting,Nes,camper_camping,60.1992,11.58249,False,,,,,,False,0,5,0,False,,,,,,
c378,Kjørnes Camping,Sogndal,camper_camping,61.21183,7.1208,False,,,,,,False,0,5,0,False,,,,,,
c379,Amlesanden,Sogndal,camper_camping,61.17723,7.26622,False,,,,,,False,0,5,0,False,,,,,,
c380,Stryn Camping,Stryn,camper_camping,61.90628,6.72499,False,,,,,,False,0,5,0,False,,,,,,
c381,Grande Camping,Stryn,camper_camping,61.89493,7.10182,False,,,,,,False,0,5,0,False,,,,,,
c382,Dalsøren Camping,Luster,camper_camping,61.44338,7.4614,False,,,,,,False,0,5,0,False,,,,,,
c383,Vassbakken kro og camping,Luster,camper_camping,61.4855,7.64936,False,,,,,,False,0,5,0,False,,,,,,
c384,Viki Fjordcamping,Luster,camper_camping,61.39838,7.39209,False,,,,,,False,0,5,0,False,,,,,,
c385,Sandvik Camping 1,Luster,camper_camping,61.40046,7.30077,False,,,,,,False,0,5,0,False,,,,,,
c386,Urke Camping,Ørsta,camper_camping,62.2131,6.56835,False,,,,,,False,0,5,0,False,,,,,,
c387,Vinje Camping,Stranda,camper_camping,62.09507,7.21868,False,,,,,,False,0,5,0,False,,,,,,
c388,Hellesylt Camping,Stranda,camper_camping,62.08355,6.87372,False,,,,,,False,0,5,0,False,,,,,,
c389,Dalen Gaard Camping & Hytter,Stranda,camper_camping,62.06862,7.25505,False,,,,,,False,0,5,0,False,,,,,,
c390,Stadheimfossen Camping & Hytter,Stranda,camper_camping,62.07563,6.89606,False,,,,,,False,0,5,0,False,,,,,,
c391,Utladalen Camping,Årdal,camper_camping,61.32529,7.85164,False,,,,,,False,0,5,0,False,,,,,,
c392,Fjellheim Camping,Vik,camper_camping,61.16586,6.63171,False,,,,,,False,0,5,0,False,,,,,,
c393,Eidsdal Camping,Fjord,camper_camping,62.23899,7.15491,False,,,,,,False,0,5,0,False,,,,,,
c394,Nymoen Leirplass,Luster,camper_camping,61.48995,7.60699,False,,,,,,False,0,5,0,False,,,,,,
c395,Lærdal Ferie- og Fritidspark,Lærdal,camper_camping,61.10039,7.46989,False,,,,,,False,0,5,0,False,,,,,,
c396,Grande Hytteutleige og Camping,Stranda,camper_camping,62.11571,7.18414,False,,,,,,False,0,5,0,False,,,,,,
c397,Rønningen Camp & Hytter,Engerdal,camper_camping,62.04996,11.69833,False,,,,,,False,0,5,0,False,,,,,,
c398,Femund Canoe Camp,Engerdal,camper_camping,61.9697,11.95972,False,,,,,,False,0,5,0,False,,,,,,
c399,Sjøenden Camping,Trysil,camper_camping,61.1032,11.9862,False,,,,,,False,0,5,0,False,,,,,,
c400,Trysilelva camping,Trysil,camper_camping,61.30398,12.27333,True,commons_geosearch,https://upload.wikimedia.org/wikipedia/commons/6/69/Storvegen%2C_Trysil.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Storvegen%2C_Trysil.jpg/500px-Storvegen%2C_Trysil.jpg,"https://commons.wikimedia.org/wiki/File:Storvegen,_Trysil.jpg","Storvegen, Trysil.jpg",True,4.0,5,0,True,,public domain,True,True,,
c401,Steinvik Camping og Hyttegrend,Ringsaker,camper_camping,60.91613,10.70065,False,,,,,,False,0,5,0,False,,,,,,
c403,Drevsjø Camping,Engerdal,camper_camping,61.89756,12.0056,False,,,,,,False,0,5,0,False,,,,,,
c404,Sømådalen Camping,Engerdal,camper_camping,62.10287,11.66337,False,,,,,,False,0,5,0,False,,,,,,
c405,Osensjøen Turistsenter,Trysil,camper_camping,61.17294,11.91379,False,,,,,,False,0,5,0,False,,,,,,
c406,Femund Lodge,Engerdal,camper_camping,62.16645,11.9441,False,,,,,,False,0,5,0,False,,,,,,
c407,Byskogen Camping,Kristiansund,camper_camping,63.11045,7.83124,False,,,,,,False,0,5,0,False,,,,,,
c408,Åndalsnes Camping & Motell,Rauma,camper_camping,62.55151,7.70248,False,,,,,,False,0,5,0,False,,,,,,
c409,Saltkjelsnes Camping,Rauma,camper_camping,62.58763,7.53097,False,,,,,,False,0,5,0,False,,,,,,
c410,Trollstigen Resort,Rauma,camper_camping,62.52677,7.7076,False,,,,,,False,0,5,0,False,,,,,,
c411,Mjelva Camping & Hytter,Rauma,camper_camping,62.54468,7.72155,False,,,,,,False,0,5,0,False,,,,,,
c412,Gjerdset Turistsenter,Rauma,camper_camping,62.57903,7.56646,False,,,,,,False,0,5,0,False,,,,,,
c413,Herje Caravan & Hyttesenter,Rauma,camper_camping,62.6709,7.53721,False,,,,,,False,0,5,0,False,,,,,,
c414,Rødven Feriesenter,Rauma,camper_camping,62.63944,7.48099,False,,,,,,False,0,5,0,False,,,,,,
c415,Skjerneset Bryggecamping,Averøy,camper_camping,63.08097,7.59245,False,,,,,,False,0,5,0,False,,,,,,
c416,Akslia Camping,Hustadvika,camper_camping,62.95237,7.34722,False,,,,,,False,0,5,0,False,,,,,,
c417,Skoglund Camping I,Fjord,camper_camping,62.32933,7.32971,False,,,,,,False,0,5,0,False,,,,,,
c418,Tornes Fjordcamping,Hustadvika,camper_camping,62.8377,7.04415,False,,,,,,False,0,5,0,False,,,,,,
c419,Bjølstad Camping,Hustadvika,camper_camping,62.81454,7.22474,False,,,,,,False,0,5,0,False,,,,,,
c420,Kviltorp Camping,Molde,camper_camping,62.74202,7.23333,False,,,,,,False,0,5,0,False,,,,,,
c421,Korsbakken Camping,Rauma,camper_camping,62.56818,7.58482,False,,,,,,False,0,5,0,False,,,,,,
c422,Røros camping (previously Håneset camping),Røros,camper_camping,62.56768,11.35157,False,,,,,,False,0,5,0,False,,,,,,
c423,Hembre Camping,Stjørdal,camper_camping,63.46088,11.12139,False,,,,,,False,0,5,0,False,,,,,,
c424,Ertsgaard Camping,Stjørdal,camper_camping,63.452,11.01473,False,,,,,,False,0,5,0,False,,,,,,
c425,Vinge Camping,Stjørdal,camper_camping,63.49201,10.77855,False,,,,,,False,0,5,0,False,,,,,,
c426,Valdøyan Camping,Melhus,camper_camping,63.15172,10.26574,False,,,,,,False,0,5,0,False,,,,,,
c427,Lundamo Camping,Melhus,camper_camping,63.15379,10.29299,False,,,,,,False,0,5,5,False,"Teigen, Lundamovegen 377, Lundamo i Melhus kommune.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Lundamo, 2021.jpg: L1: Unknown or restricted license: cc by-sa 4.0; Teigen bruk, Lundamovegen 377, Lundamo i Melhus kommune.jpg: L1: Unknown or restricted license: cc by-sa 4.0",,,,,
c428,Selbu Camping,Selbu,camper_camping,63.25131,11.08807,False,,,,,,False,0,5,0,False,,,,,,
c429,Marienborg Gjestgiveri & Camping,Selbu,camper_camping,63.225,11.0323,False,,,,,,False,0,5,0,False,,,,,,
c430,Marienborg Gjestgiveri & Camping,Selbu,camper_camping,63.22825,11.02504,False,,,,,,False,0,5,0,False,,,,,,
c431,Støren Camping,Midtre Gauldal,camper_camping,63.04054,10.29282,False,,,,,,False,0,5,0,False,,,,,,
c432,Storsand Gård Camping,Malvik,camper_camping,63.43369,10.70948,False,,,,,,False,0,5,0,False,,,,,,
c433,Orsand Camping,Frosta,camper_camping,63.61982,10.73686,False,,,,,,False,0,5,0,False,,,,,,
